retriever,task,query_id,max_score,gap_ctx,gap_25,retrieval_success_5,retrieval_success_25,judgment
sf,biology,72,75.15693664550781,2.86474609375,7.398597717285156,1,1,CORRECT
sf,biology,77,77.03047180175781,1.35748291015625,3.8292236328125,0,0,CORRECT
sf,biology,78,79.13557434082031,1.358428955078125,2.8754119873046875,0,1,CORRECT
sf,biology,73,76.18457794189453,2.666717529296875,6.032379150390625,0,0,INCORRECT
sf,biology,79,74.67462921142578,1.84429931640625,4.643501281738281,0,1,CORRECT
sf,biology,80,79.77196502685547,3.3951187133789062,8.539215087890625,0,0,INCORRECT
sf,biology,85,80.08131408691406,7.147369384765625,11.282112121582031,1,1,CORRECT
sf,biology,84,84.91568756103516,5.173439025878906,10.531684875488281,1,1,CORRECT
sf,biology,86,74.53693389892578,3.980010986328125,7.801734924316406,1,1,CORRECT
sf,biology,87,74.99494171142578,1.2625656127929688,5.24554443359375,0,0,CORRECT
sf,biology,92,73.56827545166016,1.9810943603515625,3.247833251953125,0,0,CORRECT
sf,biology,88,76.60059356689453,2.243621826171875,5.386383056640625,0,0,CORRECT
sf,biology,91,78.2897720336914,5.876640319824219,9.385185241699219,0,0,INCORRECT
sf,biology,93,70.03080749511719,0.537078857421875,3.1773300170898438,0,0,INCORRECT
sf,biology,89,76.64635467529297,1.239288330078125,2.4759674072265625,0,0,INCORRECT
sf,biology,96,76.80855560302734,2.4466018676757812,5.078056335449219,0,1,CORRECT
sf,biology,90,80.529541015625,7.940910339355469,11.514175415039062,0,0,INCORRECT
sf,biology,94,76.03246307373047,2.7425689697265625,7.672515869140625,1,1,CORRECT
sf,biology,95,75.7465591430664,6.117103576660156,9.950637817382812,0,1,INCORRECT
sf,biology,98,74.1333236694336,2.1241683959960938,5.047111511230469,0,0,CORRECT
sf,biology,97,79.40025329589844,2.332366943359375,6.4879913330078125,0,1,CORRECT
sf,biology,102,79.67342376708984,1.212615966796875,9.002326965332031,0,0,INCORRECT
sf,biology,101,78.3666763305664,1.4275665283203125,3.427642822265625,0,0,CORRECT
sf,aops,aops_2019_AMC_12A_Problems/Problem_17,83.38114929199219,1.7447662353515625,3.4816207885742188,1,1,CORRECT
sf,aops,math_test_intermediate_algebra_1179,85.89582824707031,5.5556640625,8.154815673828125,0,1,INCORRECT
sf,biology,100,73.96833801269531,4.608726501464844,6.9419403076171875,0,0,INCORRECT
sf,aops,math_train_intermediate_algebra_513,82.79597473144531,1.4990463256835938,5.123443603515625,1,1,INCORRECT
sf,aops,aops_2015_AMC_10B_Problems/Problem_15,79.21858215332031,2.2655258178710938,3.3708038330078125,0,0,INCORRECT
sf,aops,math_train_number_theory_839,85.00444030761719,0.8579025268554688,2.7910995483398438,0,0,CORRECT
sf,aops,math_train_number_theory_7095,78.67839050292969,2.8899154663085938,6.427574157714844,0,0,INCORRECT
sf,aops,math_train_number_theory_7030,92.1796875,14.466445922851562,17.303131103515625,0,0,INCORRECT
sf,aops,math_train_number_theory_7012,86.90760040283203,1.93170166015625,4.967430114746094,0,0,INCORRECT
sf,aops,aops_2000_AIME_I_Problems/Problem_9,84.05656433105469,1.440887451171875,3.6114501953125,0,0,INCORRECT
sf,aops,aops_2008_AMC_12B_Problems/Problem_16,79.00985717773438,0.35919189453125,0.8762741088867188,0,0,INCORRECT
sf,aops,math_train_counting_and_probability_5024,77.75785827636719,3.5546417236328125,5.2214202880859375,0,0,INCORRECT
sf,aops,aops_2008_AMC_12A_Problems/Problem_15,86.88675689697266,1.7667312622070312,3.8831863403320312,0,0,INCORRECT
sf,aops,aops_2021_AIME_I_Problems/Problem_14,80.80282592773438,1.090087890625,4.0829925537109375,0,0,INCORRECT
sf,aops,aops_2024_AIME_I_Problems/Problem_13,81.99736785888672,2.8904647827148438,5.125022888183594,0,1,INCORRECT
sf,aops,aops_2017_AMC_10B_Problems/Problem_14,85.16665649414062,1.2430572509765625,3.02130126953125,0,0,INCORRECT
sf,aops,math_train_number_theory_7016,75.50000762939453,1.2749710083007812,2.8230438232421875,0,0,INCORRECT
sf,aops,aops_2005_IMO_Problems/Problem_4,80.08361053466797,2.942169189453125,4.334953308105469,0,1,INCORRECT
sf,aops,math_train_counting_and_probability_5035,73.75475311279297,0.7077484130859375,2.251434326171875,0,0,INCORRECT
sf,aops,math_train_geometry_6173,82.56352233886719,0.6875762939453125,2.022552490234375,0,0,INCORRECT
sf,aops,math_test_geometry_454,86.28021240234375,1.8604354858398438,7.03106689453125,0,0,INCORRECT
sf,aops,math_test_counting_and_probability_1009,80.70063781738281,0.91412353515625,5.419258117675781,1,1,CORRECT
sf,aops,math_train_counting_and_probability_5011,78.68836212158203,0.766571044921875,2.84222412109375,0,0,INCORRECT
sf,aops,aops_2001_AMC_10_Problems/Problem_19,82.15145874023438,2.6753005981445312,4.898689270019531,1,1,CORRECT
sf,aops,aops_2023_AIME_I_Problems/Problem_5,80.96012115478516,1.634429931640625,2.9787139892578125,0,0,INCORRECT
sf,biology,99,75.98838806152344,6.702842712402344,9.359001159667969,1,1,CORRECT
sf,aops,aops_2004_AIME_I_Problems/Problem_10,81.36882781982422,3.4576873779296875,4.977272033691406,0,0,INCORRECT
sf,aops,math_train_counting_and_probability_5131,82.05216217041016,1.91986083984375,3.5257492065429688,0,0,CORRECT
sf,aops,aops_2018_AMC_8_Problems/Problem_23,82.16427612304688,3.368499755859375,6.580482482910156,0,0,INCORRECT
sf,aops,aops_2007_AIME_I_Problems/Problem_10,78.14119720458984,1.1214370727539062,3.103851318359375,0,1,INCORRECT
sf,aops,aops_2019_AMC_8_Problems/Problem_25,83.50253295898438,2.14166259765625,5.018798828125,0,0,INCORRECT
sf,aops,aops_2018_AMC_10A_Problems/Problem_11,84.37910461425781,0.9903488159179688,3.059906005859375,0,0,INCORRECT
sf,aops,aops_1959_IMO_Problems/Problem_1,74.43363952636719,1.0154190063476562,3.5176620483398438,0,0,CORRECT
sf,aops,aops_2020_AMC_10A_Problems/Problem_24,85.88028717041016,1.1042404174804688,4.053253173828125,0,0,INCORRECT
sf,aops,aops_2021_AIME_I_Problems/Problem_10,80.6751708984375,2.558624267578125,4.353363037109375,0,0,INCORRECT
sf,aops,aops_2021_AIME_II_Problems/Problem_9,80.03233337402344,3.3398208618164062,4.535614013671875,0,0,INCORRECT
sf,aops,aops_2007_iTest_Problems/Problem_6,87.75965118408203,1.444915771484375,5.4224395751953125,0,0,INCORRECT
sf,aops,math_train_number_theory_7066,81.32469177246094,1.206512451171875,4.268646240234375,0,0,INCORRECT
sf,aops,math_test_counting_and_probability_838,84.12593841552734,1.6442718505859375,3.4336090087890625,0,0,INCORRECT
sf,aops,math_train_number_theory_7003,80.2780532836914,1.41448974609375,3.5719146728515625,0,1,INCORRECT
sf,aops,aops_2000_AMC_12_Problems/Problem_4,80.1686782836914,1.3485870361328125,3.0658111572265625,0,0,INCORRECT
sf,aops,aops_1990_AIME_Problems/Problem_9,80.1377944946289,1.4449615478515625,1.9802780151367188,0,0,INCORRECT
sf,aops,aops_1987_IMO_Problems/Problem_1,74.6881332397461,1.5360946655273438,4.335731506347656,0,0,INCORRECT
sf,aops,math_train_intermediate_algebra_659,79.57383728027344,0.29808807373046875,2.14093017578125,0,0,INCORRECT
sf,aops,aops_2020_AMC_8_Problems/Problem_12,86.2618179321289,2.221832275390625,4.3592681884765625,0,0,INCORRECT
sf,aops,aops_1981_IMO_Problems/Problem_3,80.61100769042969,1.841339111328125,4.0777740478515625,0,0,INCORRECT
sf,aops,aops_2005_AMC_12A_Problems/Problem_18,81.15841674804688,0.69879150390625,2.127532958984375,0,0,INCORRECT
sf,aops,aops_2011_AMC_8_Problems/Problem_6,80.47782897949219,1.5406646728515625,4.5337371826171875,0,0,CORRECT
sf,aops,aops_2017_AMC_10B_Problems/Problem_13,80.98135375976562,1.621490478515625,3.0201034545898438,0,0,INCORRECT
sf,aops,math_train_intermediate_algebra_477,87.50872039794922,5.938743591308594,9.004959106445312,0,0,INCORRECT
sf,aops,math_train_counting_and_probability_5048,78.55103302001953,0.5327529907226562,1.9588699340820312,0,0,INCORRECT
sf,aops,aops_2020_AIME_II_Problems/Problem_9,77.6065673828125,0.9007644653320312,1.8496932983398438,0,0,INCORRECT
sf,aops,math_train_geometry_6018,77.98858642578125,1.1279296875,4.3063201904296875,0,0,INCORRECT
sf,aops,aops_2005_USAMO_Problems/Problem_2,83.09119415283203,5.44207763671875,7.4999237060546875,0,0,INCORRECT
sf,aops,math_train_counting_and_probability_5045,82.515625,0.6424713134765625,6.274658203125,0,0,INCORRECT
sf,aops,math_train_counting_and_probability_5047,78.42807006835938,1.2225341796875,2.9862594604492188,0,0,INCORRECT
sf,aops,math_test_counting_and_probability_430,83.18964385986328,0.94256591796875,3.3362045288085938,0,0,INCORRECT
sf,aops,aops_2017_AIME_II_Problems/Problem_1,82.34273529052734,2.341644287109375,5.9591064453125,0,0,INCORRECT
sf,aops,math_test_prealgebra_1987,84.05398559570312,1.7426605224609375,4.51458740234375,1,1,INCORRECT
sf,aops,aops_2020_AMC_10B_Problems/Problem_25,81.6342544555664,3.1318359375,4.824211120605469,0,0,INCORRECT
sf,aops,math_test_counting_and_probability_1003,80.25054931640625,0.6120376586914062,2.6601791381835938,0,0,INCORRECT
sf,aops,aops_1985_AIME_Problems/Problem_6,79.86888122558594,1.7498550415039062,3.3195648193359375,0,1,INCORRECT
sf,aops,aops_2007_AIME_II_Problems/Problem_10,79.69564819335938,0.8543014526367188,1.8085784912109375,0,0,INCORRECT
sf,aops,math_train_geometry_317,82.4717788696289,2.6046829223632812,6.2035980224609375,0,0,INCORRECT
sf,aops,math_train_geometry_6060,82.67921447753906,1.3741912841796875,5.328498840332031,0,1,INCORRECT
sf,aops,math_train_geometry_6022,78.5370101928711,1.7323455810546875,2.7643890380859375,0,1,INCORRECT
sf,aops,aops_1971_AHSME_Problems/Problem_26,87.53507232666016,3.6363372802734375,7.1594696044921875,0,1,INCORRECT
sf,aops,aops_1988_AIME_Problems/Problem_12,78.59353637695312,2.1639938354492188,4.366279602050781,1,1,INCORRECT
sf,aops,math_train_geometry_6116,81.94070434570312,2.0077285766601562,4.004539489746094,0,1,INCORRECT
sf,aops,math_train_geometry_6115,79.15021514892578,0.5768203735351562,3.2679977416992188,0,1,INCORRECT
sf,aops,math_test_algebra_1208,80.46356964111328,1.9018783569335938,3.00140380859375,1,1,INCORRECT
sf,aops,aops_2016_AMC_10A_Problems/Problem_19,83.33328247070312,1.1715621948242188,2.5448837280273438,1,1,INCORRECT
sf,aops,math_train_algebra_2521,86.30485534667969,2.678253173828125,6.1091461181640625,0,0,INCORRECT
sf,aops,math_train_intermediate_algebra_1822,82.97676086425781,0.4536285400390625,3.2303619384765625,0,0,INCORRECT
sf,aops,math_test_intermediate_algebra_951,80.96918487548828,0.9160308837890625,3.0710983276367188,0,0,INCORRECT
sf,aops,math_train_intermediate_algebra_2060,83.88725280761719,2.9286422729492188,5.031929016113281,0,0,INCORRECT
sf,aops,math_train_number_theory_7078,77.65390014648438,0.32866668701171875,1.9534530639648438,0,0,INCORRECT
sf,aops,aops_2008_AMC_12A_Problems/Problem_16,85.13841247558594,3.5414352416992188,4.6995849609375,0,0,CORRECT
sf,aops,aops_2002_AIME_I_Problems/Problem_6,84.9043960571289,6.174903869628906,7.708992004394531,0,0,INCORRECT
sf,aops,aops_2021_AMC_12B_Problems/Problem_9,84.96477508544922,1.57061767578125,3.2892608642578125,0,0,INCORRECT
sf,aops,math_test_intermediate_algebra_1812,84.61557006835938,2.8933868408203125,4.521293640136719,0,0,INCORRECT
sf,aops,aops_2009_AMC_12A_Problems/Problem_17,81.0743179321289,2.9959793090820312,4.491584777832031,1,1,INCORRECT
sf,aops,math_train_intermediate_algebra_1268,86.66454315185547,2.7414627075195312,4.5832672119140625,0,0,CORRECT
sf,aops,aops_2021_Fall_AMC_12A_Problems/Problem_12,81.74351501464844,4.598197937011719,6.343925476074219,0,0,INCORRECT
sf,aops,math_train_algebra_2826,89.50715637207031,4.768074035644531,7.935020446777344,0,0,CORRECT
sf,aops,math_train_counting_and_probability_822,88.73412322998047,4.6962127685546875,7.2890472412109375,0,1,INCORRECT
sf,aops,math_train_geometry_747,88.60270690917969,3.2651290893554688,5.797393798828125,0,0,INCORRECT
sf,aops,math_train_counting_and_probability_5064,77.45264434814453,2.0463104248046875,3.5947952270507812,0,0,INCORRECT
sf,aops,math_train_counting_and_probability_5111,80.68424224853516,2.80572509765625,5.3105316162109375,0,1,INCORRECT
sf,aops,aops_2015_AMC_12A_Problems/Problem_22,82.8392105102539,2.45172119140625,3.9059982299804688,0,0,INCORRECT
sf,aops,aops_2019_AMC_10A_Problems/Problem_12,80.2183837890625,2.2826614379882812,3.240203857421875,1,1,INCORRECT
sf,aops,aops_2022_AMC_10B_Problems/Problem_9,82.19248962402344,0.6183319091796875,2.3987503051757812,0,0,INCORRECT
sf,aops,aops_1994_AIME_Problems/Problem_9,80.06725311279297,0.411285400390625,6.8556671142578125,0,0,INCORRECT
sf,aops,aops_2023_AIME_II_Problems/Problem_9,84.48085021972656,4.230316162109375,7.17034912109375,1,1,INCORRECT
sf,aops,aops_2000_AMC_12_Problems/Problem_14,84.62841033935547,0.7437744140625,3.7989730834960938,0,1,INCORRECT
sf,aops,aops_1971_Canadian_MO_Problems/Problem_1,76.24641418457031,0.9937057495117188,2.4673919677734375,0,0,INCORRECT
sf,aops,aops_2016_AMC_10A_Problems/Problem_7,87.14874267578125,2.758453369140625,5.223243713378906,1,1,CORRECT
sf,aops,aops_2016_AIME_I_Problems/Problem_15,84.0379867553711,4.743583679199219,6.637413024902344,1,1,INCORRECT
sf,aops,aops_2022_AIME_I_Problems/Problem_11,83.8021011352539,1.212066650390625,4.852867126464844,1,1,INCORRECT
sf,aops,aops_2024_AIME_I_Problems/Problem_10,85.17352294921875,4.7579193115234375,8.06988525390625,1,1,INCORRECT
sf,aops,math_train_geometry_6105,76.98915100097656,1.456756591796875,3.2691650390625,0,0,INCORRECT
sf,aops,aops_2016_AIME_II_Problems/Problem_10,85.92374420166016,6.764991760253906,9.353622436523438,1,1,INCORRECT
sf,aops,aops_1998_AIME_Problems/Problem_2,83.50410461425781,2.9392852783203125,6.53070068359375,0,0,INCORRECT
sf,aops,math_train_geometry_6092,81.6133041381836,2.4960556030273438,4.933708190917969,1,1,INCORRECT
sf,aops,math_train_geometry_6112,82.37037658691406,4.167488098144531,6.8301239013671875,0,0,INCORRECT
sf,aops,aops_2015_AIME_I_Problems/Problem_4,82.45104217529297,1.6978530883789062,3.1455078125,0,0,INCORRECT
sf,aops,aops_2013_AMC_12A_Problems/Problem_13,84.26428985595703,2.6114501953125,4.415580749511719,0,0,INCORRECT
sf,aops,aops_2002_AIME_I_Problems/Problem_10,81.97900390625,1.4809722900390625,3.8628997802734375,0,0,INCORRECT
sf,aops,aops_2020_AIME_I_Problems/Problem_15,82.92706298828125,2.0910186767578125,5.444480895996094,1,1,INCORRECT
sf,earth_science,6,80.63813018798828,0.49059295654296875,9.641448974609375,1,1,CORRECT
sf,earth_science,3,80.45183563232422,2.4619903564453125,6.077461242675781,0,1,CORRECT
sf,aops,math_train_geometry_6051,81.23214721679688,3.9749984741210938,6.033935546875,0,1,INCORRECT
sf,aops,math_train_geometry_6078,81.35079193115234,3.2003326416015625,4.809638977050781,1,1,INCORRECT
sf,aops,aops_2019_AIME_I_Problems/Problem_3,81.48089599609375,2.0580596923828125,4.1221923828125,1,1,INCORRECT
sf,earth_science,1,84.08277893066406,5.5472412109375,10.313423156738281,0,0,CORRECT
sf,aops,aops_2017_AIME_II_Problems/Problem_3,84.56346893310547,3.0580368041992188,8.056503295898438,0,0,INCORRECT
sf,earth_science,0,79.29208374023438,6.466026306152344,9.2642822265625,0,0,CORRECT
sf,earth_science,2,77.88822937011719,1.2398834228515625,6.378227233886719,0,1,INCORRECT
sf,earth_science,8,82.75300598144531,4.710227966308594,13.904060363769531,1,1,CORRECT
sf,earth_science,11,77.3622817993164,3.6339492797851562,8.015556335449219,0,0,CORRECT
sf,earth_science,4,78.12803649902344,2.7541046142578125,6.494819641113281,1,1,CORRECT
sf,earth_science,7,76.89049530029297,2.6956634521484375,5.940277099609375,0,1,CORRECT
sf,earth_science,5,79.70821380615234,2.7101974487304688,7.60986328125,0,0,CORRECT
sf,earth_science,10,73.47572326660156,4.6698760986328125,6.653266906738281,0,0,CORRECT
sf,earth_science,17,79.85651397705078,1.784881591796875,4.0469970703125,0,0,CORRECT
sf,earth_science,9,75.7356948852539,1.06597900390625,4.688819885253906,0,1,CORRECT
sf,earth_science,12,75.23041534423828,3.8720779418945312,5.5280609130859375,0,0,INCORRECT
sf,earth_science,13,78.3828353881836,2.0299148559570312,8.5657958984375,1,1,CORRECT
sf,earth_science,15,81.92337799072266,3.3543930053710938,9.598564147949219,0,1,CORRECT
sf,earth_science,14,73.65870666503906,2.2514495849609375,4.158973693847656,0,1,CORRECT
sf,earth_science,19,79.5726089477539,1.7950363159179688,3.7876358032226562,1,1,CORRECT
sf,earth_science,16,79.62659454345703,8.756698608398438,14.699821472167969,0,0,INCORRECT
sf,earth_science,20,78.2138671875,1.6665802001953125,4.9219512939453125,0,1,CORRECT
sf,earth_science,18,76.86992645263672,1.6406707763671875,5.65765380859375,1,1,CORRECT
sf,earth_science,21,77.609130859375,5.6959686279296875,9.267494201660156,0,1,INCORRECT
sf,earth_science,23,78.02155303955078,6.385467529296875,10.002662658691406,0,0,INCORRECT
sf,earth_science,27,71.4591064453125,1.4819564819335938,3.716796875,0,0,INCORRECT
sf,earth_science,26,73.19014739990234,1.5248947143554688,5.030975341796875,1,1,CORRECT
sf,earth_science,25,73.67250061035156,2.196990966796875,5.223609924316406,1,1,CORRECT
sf,earth_science,22,81.25099182128906,2.9883499145507812,8.838729858398438,0,0,INCORRECT
sf,earth_science,38,74.15936279296875,6.242820739746094,8.843948364257812,1,1,INCORRECT
sf,earth_science,24,79.87126922607422,3.544342041015625,9.288803100585938,1,1,CORRECT
sf,earth_science,34,73.24192810058594,1.8607864379882812,4.534278869628906,0,1,CORRECT
sf,earth_science,28,76.47114562988281,5.943206787109375,11.786018371582031,0,1,CORRECT
sf,earth_science,32,71.1551284790039,1.5534820556640625,4.369148254394531,0,0,CORRECT
sf,earth_science,37,77.81978607177734,6.854759216308594,9.915596008300781,1,1,INCORRECT
sf,earth_science,33,75.33968353271484,1.8546524047851562,4.334144592285156,0,0,INCORRECT
sf,earth_science,39,83.00785064697266,4.542259216308594,8.722145080566406,0,1,INCORRECT
sf,earth_science,29,77.70950317382812,3.59796142578125,6.172119140625,0,0,INCORRECT
sf,earth_science,45,70.69417572021484,3.5035858154296875,5.482017517089844,0,0,INCORRECT
sf,earth_science,42,67.37445068359375,1.5091705322265625,3.0684432983398438,0,1,CORRECT
sf,earth_science,30,75.21236419677734,2.44635009765625,4.6953277587890625,0,1,INCORRECT
sf,earth_science,36,79.62211608886719,3.6919708251953125,8.838981628417969,1,1,CORRECT
sf,earth_science,31,73.98796081542969,4.047569274902344,7.1945037841796875,1,1,CORRECT
sf,earth_science,43,68.78582763671875,2.9563522338867188,5.869174957275391,1,1,INCORRECT
sf,earth_science,35,73.28901672363281,2.0520095825195312,5.01275634765625,1,1,INCORRECT
sf,earth_science,41,79.68355560302734,6.5289306640625,10.317031860351562,1,1,CORRECT
sf,earth_science,40,72.85293579101562,2.6084060668945312,6.338661193847656,0,0,INCORRECT
sf,earth_science,54,76.30179595947266,3.22454833984375,6.881195068359375,0,1,CORRECT
sf,earth_science,44,76.62166595458984,2.4411849975585938,6.684257507324219,0,0,CORRECT
sf,earth_science,50,76.829833984375,6.224876403808594,9.523658752441406,1,1,INCORRECT
sf,earth_science,48,72.63370513916016,0.3650970458984375,2.2616119384765625,0,0,CORRECT
sf,earth_science,47,84.59074401855469,6.32257080078125,10.202667236328125,0,1,CORRECT
sf,earth_science,53,78.34850311279297,1.9906387329101562,6.007499694824219,1,1,CORRECT
sf,earth_science,46,79.19606018066406,3.586456298828125,9.5374755859375,0,1,CORRECT
sf,earth_science,49,74.8360595703125,2.8856353759765625,8.927833557128906,1,1,CORRECT
sf,earth_science,55,79.09294128417969,7.243385314941406,9.556793212890625,1,1,CORRECT
sf,earth_science,51,81.24942016601562,7.0173492431640625,13.202339172363281,1,1,CORRECT
sf,earth_science,57,72.33798217773438,1.9562454223632812,5.400779724121094,1,1,CORRECT
sf,earth_science,58,82.09066772460938,4.171051025390625,13.085006713867188,0,0,INCORRECT
sf,earth_science,52,73.09496307373047,1.5489120483398438,3.0446624755859375,0,0,CORRECT
sf,earth_science,60,70.88262176513672,1.5154953002929688,3.9652252197265625,0,0,CORRECT
sf,earth_science,56,77.37422943115234,7.137626647949219,10.432823181152344,0,1,CORRECT
sf,earth_science,72,72.51819610595703,2.7130126953125,8.851638793945312,1,1,CORRECT
sf,earth_science,67,72.37684631347656,1.3806533813476562,4.6717071533203125,1,1,INCORRECT
